customer_id,age,tenure_months,income_band,region,risk_score
14523,47,91,MID,NORTHEAST,632
14524,65,67,MID,SOUTH,545
14525,71,100,MID,WEST,599
14526,50,68,MID,NORTHEAST,754
14527,32,3,MID,NORTHEAST,659
14528,22,102,HIGH,MIDWEST,610
14529,61,92,LOW,NORTHEAST,597
14530,51,50,LOW,MIDWEST,654
14531,29,46,MID,WEST,470
14532,23,107,MID,WEST,674
14533,73,51,HIGH,MIDWEST,532
14534,38,44,HIGH,MIDWEST,570
14535,38,87,HIGH,WEST,645
14536,54,39,MID,SOUTH,788
14537,40,48,MID,NORTHEAST,681
14538,70,93,LOW,MIDWEST,667
14539,57,26,LOW,NORTHEAST,618
14540,40,1,MID,MIDWEST,643
14541,35,40,MID,WEST,618
14542,67,20,LOW,MIDWEST,615
14543,52,43,HIGH,SOUTH,708
14544,70,8,HIGH,MIDWEST,659
14545,39,70,LOW,WEST,720
14546,22,61,LOW,MIDWEST,578
14547,69,32,HIGH,MIDWEST,800
14548,33,75,LOW,NORTHEAST,597
14549,66,17,LOW,NORTHEAST,568
14550,59,1,MID,WEST,642
14551,33,57,HIGH,WEST,728
14552,61,19,MID,MIDWEST,601
14553,25,102,MID,NORTHEAST,599
14554,42,36,HIGH,NORTHEAST,713
14555,40,51,MID,NORTHEAST,755
14556,56,35,MID,WEST,641
14557,49,52,LOW,WEST,689
14558,54,11,MID,MIDWEST,581
14559,46,112,MID,WEST,663
14560,60,20,LOW,SOUTH,624
14561,29,47,MID,NORTHEAST,710
14562,59,101,LOW,MIDWEST,542
14563,23,51,LOW,MIDWEST,666
14564,25,84,MID,NORTHEAST,646
14565,60,8,LOW,NORTHEAST,679
14566,29,35,LOW,WEST,723
14567,62,91,MID,MIDWEST,613
14568,28,31,HIGH,WEST,647
14569,28,49,MID,WEST,609
14570,71,9,LOW,WEST,642
14571,30,60,MID,NORTHEAST,656
14572,70,41,MID,MIDWEST,614
14573,39,103,LOW,MIDWEST,745
14574,64,47,LOW,MIDWEST,604
14575,71,99,MID,MIDWEST,718
14576,27,108,MID,MIDWEST,639
14577,38,100,LOW,SOUTH,647
14578,52,89,LOW,MIDWEST,623
14579,67,70,MID,SOUTH,679
14580,31,57,MID,WEST,680
14581,31,9,MID,NORTHEAST,449
14582,40,16,HIGH,SOUTH,766
14583,32,45,LOW,MIDWEST,640
14584,35,78,MID,NORTHEAST,747
14585,28,0,MID,MIDWEST,607
14586,65,112,MID,MIDWEST,743
14587,64,119,MID,NORTHEAST,621
14588,28,9,MID,WEST,710
14589,49,11,MID,NORTHEAST,559
14590,55,101,MID,NORTHEAST,738
14591,54,23,MID,NORTHEAST,745
14592,74,21,LOW,SOUTH,727
14593,55,22,MID,SOUTH,620
14594,58,84,HIGH,NORTHEAST,649
14595,22,15,MID,MIDWEST,675
14596,25,22,LOW,MIDWEST,581
14597,54,47,HIGH,WEST,830
14598,70,72,HIGH,NORTHEAST,725
14599,42,118,MID,NORTHEAST,658
14600,55,28,MID,SOUTH,669
14601,32,30,LOW,WEST,596
14602,45,65,MID,NORTHEAST,612
14603,61,50,HIGH,MIDWEST,680
14604,56,72,LOW,NORTHEAST,522
14605,27,29,LOW,WEST,570
14606,68,74,HIGH,SOUTH,776
14607,71,111,MID,SOUTH,598
14608,46,81,HIGH,NORTHEAST,686
14609,39,88,LOW,WEST,625
14610,49,8,LOW,WEST,680
14611,64,108,HIGH,WEST,702
14612,45,84,LOW,SOUTH,564
14613,22,75,MID,NORTHEAST,531
14614,24,18,LOW,MIDWEST,631
14615,64,66,MID,SOUTH,720
14616,63,81,LOW,MIDWEST,729
14617,62,74,HIGH,WEST,727
14618,27,14,HIGH,NORTHEAST,759
14619,30,4,LOW,SOUTH,722
14620,42,57,MID,NORTHEAST,631
14621,33,86,MID,WEST,627
14622,41,46,HIGH,NORTHEAST,702
14623,51,82,MID,MIDWEST,722
14624,36,116,HIGH,MIDWEST,642
14625,27,106,HIGH,MIDWEST,805
14626,42,75,MID,WEST,587
14627,60,87,MID,MIDWEST,537
14628,54,10,MID,MIDWEST,582
14629,38,10,MID,SOUTH,619
14630,37,84,MID,WEST,714
14631,52,96,LOW,MIDWEST,638
14632,30,23,MID,WEST,631
14633,66,71,HIGH,SOUTH,610
14634,67,34,MID,SOUTH,661
14635,22,13,MID,MIDWEST,657
14636,73,45,LOW,SOUTH,695
14637,22,53,LOW,NORTHEAST,576
14638,45,93,LOW,WEST,632
14639,57,103,MID,WEST,671
14640,38,113,MID,MIDWEST,669
14641,31,12,MID,SOUTH,634
14642,23,110,LOW,NORTHEAST,565
14643,60,62,LOW,SOUTH,599
14644,22,20,HIGH,SOUTH,603
14645,47,77,LOW,MIDWEST,668
14646,42,7,HIGH,WEST,650
14647,73,55,MID,WEST,571
14648,71,99,HIGH,MIDWEST,754
14649,65,116,MID,SOUTH,604
14650,60,34,HIGH,NORTHEAST,627
14651,50,20,MID,WEST,798
14652,39,69,LOW,SOUTH,528
14653,29,18,HIGH,MIDWEST,690
14654,73,117,LOW,SOUTH,714
14655,41,39,MID,MIDWEST,705
14656,44,22,MID,WEST,663
14657,28,28,MID,NORTHEAST,658
14658,35,44,MID,NORTHEAST,688
14659,55,88,HIGH,SOUTH,788
14660,44,104,LOW,WEST,719
14661,52,88,HIGH,WEST,594
14662,32,77,HIGH,SOUTH,654
14663,25,32,MID,NORTHEAST,514
14664,68,112,LOW,MIDWEST,628
14665,44,119,LOW,WEST,679
14666,40,75,LOW,WEST,692
14667,36,93,MID,WEST,696
14668,56,36,LOW,NORTHEAST,566
14669,51,53,MID,MIDWEST,686
14670,42,96,MID,NORTHEAST,665
14671,71,50,MID,NORTHEAST,738
14672,69,91,HIGH,SOUTH,646
14673,31,103,LOW,NORTHEAST,681
14674,55,112,MID,NORTHEAST,565
14675,73,34,HIGH,WEST,657
14676,47,57,MID,NORTHEAST,573
14677,22,46,MID,WEST,600
14678,28,60,HIGH,SOUTH,690
14679,57,89,MID,NORTHEAST,643
14680,69,38,HIGH,MIDWEST,609
14681,27,27,HIGH,SOUTH,633
14682,50,32,LOW,SOUTH,607
14683,47,91,MID,NORTHEAST,575
14684,36,119,MID,WEST,646
14685,55,12,HIGH,NORTHEAST,850
14686,68,117,MID,WEST,641
14687,33,3,MID,NORTHEAST,502
14688,23,63,LOW,SOUTH,635
14689,40,16,MID,NORTHEAST,711
14690,37,114,MID,WEST,695
14691,60,91,HIGH,WEST,552
14692,49,42,LOW,NORTHEAST,694
14693,21,82,LOW,NORTHEAST,785
14694,39,101,HIGH,WEST,749
14695,60,26,MID,WEST,623
14696,46,76,LOW,NORTHEAST,736
14697,51,35,MID,WEST,720
14698,35,86,HIGH,SOUTH,732
14699,38,68,HIGH,NORTHEAST,706
14700,28,86,LOW,WEST,729
14701,25,76,MID,WEST,660
14702,22,76,MID,WEST,759
14703,54,10,MID,SOUTH,640
14704,29,102,MID,NORTHEAST,703
14705,51,20,LOW,NORTHEAST,561
14706,72,47,MID,MIDWEST,575
14707,58,61,LOW,SOUTH,695
14708,52,101,LOW,WEST,527
14709,27,75,MID,WEST,657
14710,47,22,HIGH,SOUTH,705
14711,69,34,MID,MIDWEST,630
14712,41,23,MID,WEST,546
14713,65,70,LOW,MIDWEST,573
14714,59,86,HIGH,WEST,629
14715,35,85,MID,SOUTH,835
14716,28,90,HIGH,MIDWEST,689
14717,21,84,LOW,WEST,734
14718,35,108,MID,SOUTH,844
14719,38,108,LOW,NORTHEAST,563
14720,56,32,LOW,SOUTH,626
14721,51,36,MID,SOUTH,581
14722,46,6,HIGH,WEST,716
14723,60,32,LOW,MIDWEST,653
14724,62,60,MID,WEST,643
14725,59,79,MID,WEST,489
14726,69,105,MID,MIDWEST,598
14727,40,71,MID,NORTHEAST,722
14728,65,116,MID,WEST,681
14729,43,66,HIGH,MIDWEST,700
14730,30,102,MID,WEST,549
14731,28,96,HIGH,SOUTH,729
14732,25,58,MID,WEST,672
14733,72,104,HIGH,MIDWEST,710
14734,30,103,HIGH,NORTHEAST,706
14735,66,37,LOW,SOUTH,544
14736,63,25,MID,WEST,669
14737,44,14,HIGH,MIDWEST,626
14738,70,110,MID,SOUTH,635
14739,70,53,MID,SOUTH,510
14740,70,68,MID,SOUTH,659
14741,47,32,HIGH,NORTHEAST,643
14742,37,46,LOW,NORTHEAST,850
14743,23,48,MID,SOUTH,640
14744,66,69,MID,SOUTH,619
14745,68,21,LOW,SOUTH,570
14746,49,94,LOW,SOUTH,599
14747,24,46,MID,MIDWEST,669
14748,65,28,HIGH,SOUTH,652
14749,37,1,HIGH,SOUTH,719
14750,50,12,HIGH,MIDWEST,641
14751,56,32,HIGH,MIDWEST,604
14752,28,87,LOW,MIDWEST,601
14753,24,102,MID,SOUTH,621
14754,25,114,LOW,WEST,590
14755,72,35,MID,SOUTH,620
14756,72,76,HIGH,MIDWEST,759
14757,44,32,LOW,SOUTH,478
14758,43,17,MID,NORTHEAST,662
14759,42,65,MID,MIDWEST,618
14760,39,77,LOW,WEST,579
14761,50,91,HIGH,NORTHEAST,689
14762,40,13,MID,WEST,647
14763,54,89,MID,MIDWEST,663
14764,41,36,HIGH,MIDWEST,775
14765,55,33,LOW,NORTHEAST,671
14766,72,3,MID,NORTHEAST,658
14767,32,24,MID,SOUTH,559
14768,24,58,MID,WEST,800
14769,49,22,MID,MIDWEST,680
14770,27,38,MID,WEST,509
14771,33,63,LOW,SOUTH,559
14772,63,11,LOW,MIDWEST,602
14773,43,105,HIGH,MIDWEST,711
14774,50,37,LOW,NORTHEAST,629
14775,62,91,HIGH,SOUTH,592
14776,27,77,LOW,NORTHEAST,563
14777,46,90,HIGH,WEST,708
14778,22,34,HIGH,SOUTH,587
14779,47,20,LOW,WEST,600
14780,33,17,MID,NORTHEAST,656
14781,70,27,MID,NORTHEAST,557
14782,35,65,MID,SOUTH,642
14783,31,74,HIGH,NORTHEAST,457
14784,21,90,LOW,MIDWEST,611
14785,28,115,HIGH,MIDWEST,737
14786,32,99,MID,SOUTH,581
14787,33,42,LOW,WEST,535
14788,60,56,MID,SOUTH,698
14789,68,114,LOW,NORTHEAST,711
14790,67,85,MID,SOUTH,659
14791,72,50,LOW,MIDWEST,604
14792,69,99,HIGH,WEST,752
14793,45,16,MID,SOUTH,676
14794,42,80,MID,SOUTH,657
14795,56,113,HIGH,WEST,781
14796,38,63,HIGH,SOUTH,630
14797,53,73,MID,WEST,603
14798,74,7,LOW,WEST,654
14799,31,72,HIGH,MIDWEST,732
14800,62,34,LOW,NORTHEAST,726
14801,71,119,MID,NORTHEAST,707
14802,50,38,HIGH,NORTHEAST,595
14803,40,37,LOW,SOUTH,715
14804,34,47,LOW,WEST,675
14805,30,83,MID,MIDWEST,740
14806,38,114,MID,NORTHEAST,616
14807,61,41,MID,NORTHEAST,710
14808,48,25,HIGH,NORTHEAST,610
14809,32,91,HIGH,MIDWEST,781
14810,50,64,HIGH,MIDWEST,595
14811,64,54,LOW,NORTHEAST,599
14812,21,118,MID,NORTHEAST,724
14813,22,59,HIGH,WEST,678
14814,72,74,LOW,WEST,763
14815,61,117,MID,NORTHEAST,592
14816,52,25,LOW,MIDWEST,494
14817,69,108,LOW,MIDWEST,483
14818,52,115,LOW,SOUTH,534
14819,49,56,MID,MIDWEST,654
14820,32,40,MID,MIDWEST,668
14821,64,19,LOW,NORTHEAST,605
14822,62,5,MID,MIDWEST,503
14823,36,118,LOW,SOUTH,676
14824,60,51,LOW,SOUTH,691
14825,60,80,HIGH,SOUTH,751
14826,26,28,MID,NORTHEAST,589
14827,29,38,MID,WEST,552
14828,53,98,LOW,WEST,568
14829,54,78,LOW,MIDWEST,579
14830,56,26,HIGH,SOUTH,747
14831,41,0,LOW,WEST,554
14832,66,98,LOW,MIDWEST,524
14833,45,9,MID,WEST,726
14834,32,4,MID,MIDWEST,767
14835,27,36,HIGH,MIDWEST,667
14836,68,111,HIGH,NORTHEAST,602
14837,59,77,LOW,NORTHEAST,602
14838,45,5,LOW,SOUTH,518
14839,32,110,MID,MIDWEST,699
14840,26,112,LOW,WEST,756
14841,29,83,MID,NORTHEAST,592
14842,26,8,MID,SOUTH,569
14843,49,1,HIGH,NORTHEAST,656
14844,31,104,HIGH,WEST,702
14845,27,98,LOW,WEST,761
14846,36,99,LOW,SOUTH,725
14847,58,58,HIGH,SOUTH,584
14848,47,71,LOW,WEST,658
14849,29,20,LOW,WEST,601
14850,61,4,LOW,MIDWEST,513
14851,47,26,LOW,SOUTH,621
14852,31,74,LOW,WEST,640
14853,58,48,LOW,WEST,609
14854,74,74,LOW,WEST,649
14855,50,52,HIGH,NORTHEAST,737
14856,29,66,LOW,WEST,519
14857,37,114,HIGH,WEST,731
14858,53,75,MID,WEST,555
14859,74,114,MID,WEST,560
14860,71,116,HIGH,MIDWEST,638
14861,71,74,MID,SOUTH,762
14862,65,119,LOW,MIDWEST,632
14863,52,29,MID,MIDWEST,647
14864,55,62,LOW,WEST,746
14865,60,8,LOW,MIDWEST,553
14866,59,11,HIGH,WEST,662
14867,55,15,HIGH,MIDWEST,733
14868,28,16,MID,MIDWEST,720
14869,68,49,MID,NORTHEAST,759
14870,21,86,MID,MIDWEST,640
14871,44,118,LOW,NORTHEAST,698
14872,44,117,LOW,SOUTH,693
14873,74,21,MID,NORTHEAST,795
14874,25,52,LOW,MIDWEST,643
14875,46,51,LOW,SOUTH,547
14876,40,11,MID,MIDWEST,596
14877,26,4,MID,SOUTH,673
14878,33,42,LOW,WEST,634
14879,43,102,HIGH,WEST,755
14880,70,46,MID,MIDWEST,714
14881,41,46,MID,MIDWEST,646
14882,68,119,LOW,MIDWEST,523
14883,60,45,MID,WEST,589
14884,65,82,MID,SOUTH,680
14885,67,117,MID,SOUTH,578
14886,59,14,MID,SOUTH,602
14887,60,61,LOW,NORTHEAST,791
14888,29,40,LOW,WEST,534
14889,59,14,HIGH,NORTHEAST,733
14890,23,5,LOW,SOUTH,597
14891,60,77,MID,MIDWEST,600
14892,56,78,HIGH,WEST,774
14893,61,67,LOW,WEST,676
14894,55,80,HIGH,SOUTH,850
14895,40,86,HIGH,SOUTH,740
14896,40,6,MID,WEST,651
14897,53,4,MID,NORTHEAST,618
14898,46,40,HIGH,SOUTH,736
14899,39,68,LOW,SOUTH,606
14900,47,108,MID,NORTHEAST,630
14901,49,117,LOW,WEST,639
14902,33,99,HIGH,WEST,756
14903,55,34,MID,SOUTH,702
14904,37,68,MID,SOUTH,810
14905,35,13,LOW,NORTHEAST,726
14906,43,58,LOW,NORTHEAST,563
14907,26,11,HIGH,WEST,553
14908,53,119,MID,WEST,630
14909,60,54,MID,MIDWEST,670
14910,72,86,MID,SOUTH,683
14911,36,12,LOW,SOUTH,570
14912,50,114,LOW,NORTHEAST,850
14913,48,62,LOW,SOUTH,463
14914,60,8,HIGH,NORTHEAST,675
14915,54,44,LOW,NORTHEAST,731
14916,64,25,MID,WEST,540
14917,66,8,HIGH,NORTHEAST,849
14918,27,3,HIGH,MIDWEST,816
14919,40,85,MID,WEST,676
14920,56,104,MID,NORTHEAST,664
14921,50,79,HIGH,NORTHEAST,631
14922,47,83,HIGH,WEST,683
14923,30,4,HIGH,WEST,660
14924,51,21,MID,NORTHEAST,678
14925,60,4,MID,SOUTH,670
14926,23,116,MID,SOUTH,554
14927,52,88,HIGH,NORTHEAST,699
14928,69,114,MID,SOUTH,670
14929,51,108,LOW,WEST,706
14930,72,26,MID,MIDWEST,784
14931,40,61,MID,MIDWEST,623
14932,21,77,LOW,MIDWEST,714
14933,57,88,LOW,NORTHEAST,648
14934,32,80,LOW,MIDWEST,567
14935,21,54,MID,SOUTH,531
14936,30,0,LOW,MIDWEST,612
14937,71,112,MID,MIDWEST,668
14938,63,82,HIGH,WEST,559
14939,35,100,LOW,SOUTH,571
14940,53,26,LOW,WEST,608
14941,39,12,LOW,MIDWEST,482
14942,30,108,HIGH,SOUTH,739
14943,74,96,LOW,SOUTH,553
14944,64,100,LOW,MIDWEST,665
14945,40,52,LOW,NORTHEAST,690
14946,40,108,LOW,NORTHEAST,831
14947,65,26,MID,WEST,624
14948,45,90,MID,SOUTH,613
14949,41,59,LOW,NORTHEAST,682
14950,41,19,MID,SOUTH,591
14951,45,86,MID,MIDWEST,628
14952,49,43,HIGH,WEST,661
14953,23,19,MID,NORTHEAST,625
14954,46,85,HIGH,WEST,501
14955,44,92,HIGH,SOUTH,730
14956,35,38,MID,WEST,705
14957,40,116,LOW,MIDWEST,593
14958,43,85,MID,WEST,626
14959,40,2,LOW,MIDWEST,599
14960,70,40,MID,NORTHEAST,649
14961,49,116,MID,NORTHEAST,624
14962,48,21,MID,WEST,690
14963,35,114,MID,WEST,540
14964,70,62,MID,NORTHEAST,643
14965,22,81,LOW,SOUTH,543
14966,50,82,LOW,MIDWEST,558
14967,30,61,MID,MIDWEST,709
14968,62,62,LOW,SOUTH,577
14969,41,68,HIGH,MIDWEST,722
14970,36,77,MID,NORTHEAST,637
14971,24,88,HIGH,NORTHEAST,634
14972,63,52,HIGH,SOUTH,788
14973,42,52,MID,MIDWEST,691
14974,35,93,MID,WEST,844
14975,66,90,HIGH,SOUTH,753
14976,22,77,LOW,NORTHEAST,476
14977,46,55,MID,WEST,549
14978,29,68,LOW,WEST,573
14979,27,68,MID,NORTHEAST,686
14980,22,52,HIGH,MIDWEST,691
14981,31,21,MID,NORTHEAST,595
14982,72,64,MID,MIDWEST,686
14983,45,53,MID,WEST,601
14984,74,6,MID,MIDWEST,663
14985,35,114,MID,MIDWEST,674
14986,62,80,HIGH,MIDWEST,735
14987,25,13,LOW,WEST,617
14988,26,24,LOW,MIDWEST,630
14989,21,68,LOW,NORTHEAST,505
14990,69,103,MID,SOUTH,697
14991,57,58,HIGH,WEST,609
14992,61,97,LOW,WEST,596
14993,71,15,MID,SOUTH,684
14994,38,63,HIGH,SOUTH,736
14995,60,99,LOW,NORTHEAST,670
14996,48,101,HIGH,WEST,690
14997,50,28,HIGH,WEST,693
14998,56,80,MID,MIDWEST,694
14999,46,4,LOW,WEST,619
15000,22,16,MID,MIDWEST,495
15001,25,108,LOW,NORTHEAST,629
15002,48,88,LOW,WEST,614
15003,51,24,LOW,SOUTH,772
15004,60,119,LOW,NORTHEAST,628
15005,51,119,HIGH,MIDWEST,592
15006,31,4,MID,MIDWEST,736
15007,40,3,LOW,MIDWEST,567
15008,44,29,MID,MIDWEST,682
15009,74,95,MID,NORTHEAST,788
15010,49,71,LOW,SOUTH,693
15011,55,61,LOW,NORTHEAST,692
15012,60,49,MID,NORTHEAST,662
15013,40,57,HIGH,WEST,795
15014,73,76,LOW,NORTHEAST,673
15015,57,7,HIGH,NORTHEAST,668
15016,66,70,MID,WEST,586
15017,61,26,MID,NORTHEAST,546
15018,54,94,LOW,MIDWEST,563
15019,22,23,MID,WEST,584
15020,52,8,MID,SOUTH,606
15021,27,52,LOW,MIDWEST,604
15022,53,52,HIGH,SOUTH,622
15023,58,62,MID,WEST,739
15024,50,103,LOW,WEST,729
15025,37,83,LOW,MIDWEST,585
15026,24,43,LOW,WEST,724
15027,57,87,HIGH,WEST,702
15028,58,60,LOW,MIDWEST,695
15029,46,26,MID,SOUTH,529
15030,59,2,MID,MIDWEST,700
15031,63,0,LOW,WEST,574
15032,48,26,MID,WEST,625
15033,23,98,MID,NORTHEAST,634
15034,68,55,HIGH,MIDWEST,564
15035,46,54,MID,MIDWEST,769
15036,57,47,LOW,WEST,639
15037,70,30,LOW,NORTHEAST,768
15038,40,85,MID,WEST,713
15039,54,1,MID,WEST,704
15040,22,73,HIGH,NORTHEAST,620
15041,68,112,LOW,WEST,533
15042,24,105,LOW,NORTHEAST,685
15043,50,44,MID,MIDWEST,472
15044,39,102,LOW,SOUTH,671
15045,22,28,MID,SOUTH,734
15046,45,28,LOW,SOUTH,565
15047,71,41,HIGH,WEST,624
15048,30,2,LOW,WEST,523
15049,36,31,MID,MIDWEST,601
15050,31,102,MID,SOUTH,686
15051,27,91,LOW,SOUTH,631
15052,33,39,MID,SOUTH,646
15053,51,37,MID,SOUTH,409
15054,63,41,HIGH,WEST,649
15055,58,14,MID,NORTHEAST,745
15056,62,19,MID,SOUTH,677
15057,59,119,MID,SOUTH,692
15058,41,83,MID,NORTHEAST,543
15059,69,81,MID,SOUTH,725
15060,30,33,LOW,NORTHEAST,749
15061,58,102,MID,MIDWEST,595
15062,26,21,HIGH,SOUTH,834
15063,62,116,MID,NORTHEAST,685
15064,25,60,MID,SOUTH,583
15065,32,39,MID,SOUTH,721
15066,42,90,MID,MIDWEST,556
15067,58,50,MID,WEST,606
15068,23,32,LOW,SOUTH,614
15069,34,82,LOW,MIDWEST,577
15070,39,86,LOW,SOUTH,541
15071,60,72,MID,WEST,630
15072,72,55,MID,WEST,603
15073,54,39,HIGH,WEST,669
15074,48,48,LOW,WEST,714
15075,39,104,LOW,NORTHEAST,708
15076,65,43,MID,SOUTH,613
15077,26,116,LOW,MIDWEST,471
15078,27,17,MID,NORTHEAST,636
15079,31,19,LOW,WEST,801
15080,35,39,LOW,MIDWEST,581
15081,45,0,MID,SOUTH,564
15082,72,105,MID,MIDWEST,580
15083,56,40,LOW,NORTHEAST,590
15084,41,12,LOW,WEST,608
15085,32,74,LOW,NORTHEAST,677
15086,56,114,LOW,SOUTH,598
15087,34,119,HIGH,NORTHEAST,624
15088,73,12,MID,WEST,715
15089,46,95,LOW,MIDWEST,645
15090,50,43,MID,MIDWEST,553
15091,69,100,LOW,SOUTH,589
15092,37,72,LOW,NORTHEAST,541
15093,46,87,HIGH,MIDWEST,647
15094,49,100,LOW,WEST,695
15095,35,107,HIGH,MIDWEST,559
15096,23,17,HIGH,NORTHEAST,583
15097,36,86,MID,NORTHEAST,665
15098,27,16,MID,WEST,705
15099,57,113,LOW,MIDWEST,587
15100,21,75,HIGH,SOUTH,739
15101,38,23,HIGH,SOUTH,813
15102,68,35,MID,NORTHEAST,523
15103,51,107,LOW,MIDWEST,751
15104,57,77,LOW,MIDWEST,640
15105,57,27,LOW,SOUTH,607
15106,37,98,LOW,MIDWEST,522
15107,55,86,MID,NORTHEAST,602
15108,32,9,HIGH,SOUTH,632
15109,55,33,MID,NORTHEAST,571
15110,57,101,MID,NORTHEAST,584
15111,68,42,MID,MIDWEST,623
15112,70,4,MID,NORTHEAST,571
15113,22,72,MID,WEST,502
15114,37,107,HIGH,SOUTH,753
15115,50,66,LOW,MIDWEST,694
15116,38,117,HIGH,NORTHEAST,588
15117,54,13,LOW,NORTHEAST,609
15118,67,80,MID,MIDWEST,657
15119,34,77,MID,NORTHEAST,515
15120,69,118,MID,NORTHEAST,743
15121,68,62,MID,NORTHEAST,680
15122,70,98,LOW,WEST,608
15123,24,17,MID,SOUTH,608
15124,36,5,MID,MIDWEST,751
15125,27,85,MID,MIDWEST,676
15126,27,0,HIGH,NORTHEAST,570
15127,23,104,MID,NORTHEAST,677
15128,44,2,HIGH,WEST,689
15129,25,82,LOW,SOUTH,624
15130,36,54,LOW,NORTHEAST,530
15131,73,77,LOW,SOUTH,535
15132,68,74,HIGH,WEST,705
15133,71,53,MID,SOUTH,579
15134,22,57,HIGH,SOUTH,658
15135,56,60,MID,WEST,608
15136,55,81,LOW,MIDWEST,631
15137,28,85,MID,MIDWEST,648
15138,69,53,MID,NORTHEAST,661
15139,42,42,LOW,SOUTH,696
15140,73,5,MID,MIDWEST,714
15141,27,93,HIGH,MIDWEST,820
15142,56,27,LOW,MIDWEST,679
15143,28,52,MID,SOUTH,655
15144,72,119,MID,MIDWEST,699
15145,53,94,LOW,MIDWEST,717
15146,25,41,LOW,NORTHEAST,541
15147,32,56,MID,SOUTH,516
15148,40,38,MID,WEST,726
15149,21,75,MID,SOUTH,626
15150,21,18,LOW,NORTHEAST,609
15151,70,114,LOW,MIDWEST,598
15152,73,118,MID,WEST,790
15153,49,35,MID,NORTHEAST,687
15154,69,27,MID,NORTHEAST,633
15155,56,64,LOW,SOUTH,617
15156,22,77,MID,WEST,724
15157,59,77,LOW,WEST,646
15158,21,5,LOW,SOUTH,600
15159,65,85,MID,NORTHEAST,634
15160,40,7,MID,WEST,746
15161,28,41,HIGH,NORTHEAST,575
15162,34,86,HIGH,WEST,721
15163,57,106,MID,WEST,740
15164,66,76,MID,WEST,587
15165,51,19,MID,MIDWEST,561
15166,29,81,MID,WEST,594
15167,69,4,LOW,SOUTH,516
15168,63,27,MID,WEST,700
15169,43,14,HIGH,NORTHEAST,738
15170,50,118,LOW,SOUTH,625
15171,73,44,LOW,NORTHEAST,822
15172,41,67,LOW,WEST,713
15173,22,94,MID,WEST,712
15174,28,116,MID,SOUTH,653
15175,53,119,MID,WEST,597
15176,74,19,MID,WEST,583
15177,60,47,HIGH,WEST,556
15178,54,48,LOW,NORTHEAST,562
15179,38,95,MID,WEST,727
15180,44,40,MID,MIDWEST,615
15181,23,27,MID,NORTHEAST,706
15182,41,90,LOW,MIDWEST,614
15183,54,59,HIGH,MIDWEST,699
15184,69,89,MID,MIDWEST,674
15185,70,45,LOW,NORTHEAST,714
15186,65,58,LOW,NORTHEAST,593
15187,22,1,HIGH,WEST,713
15188,64,1,LOW,NORTHEAST,513
15189,32,0,MID,SOUTH,679
15190,54,21,MID,MIDWEST,767
15191,72,41,MID,NORTHEAST,479
15192,68,6,MID,MIDWEST,536
15193,56,19,LOW,SOUTH,612
15194,37,101,MID,SOUTH,576
15195,49,102,LOW,NORTHEAST,614
15196,59,34,LOW,MIDWEST,727
15197,48,113,LOW,NORTHEAST,756
15198,42,14,MID,NORTHEAST,804
15199,42,3,LOW,MIDWEST,492
15200,53,42,MID,NORTHEAST,608
15201,22,31,LOW,NORTHEAST,649
15202,74,9,MID,SOUTH,660
15203,26,101,LOW,WEST,617
15204,74,117,MID,NORTHEAST,666
15205,22,32,HIGH,WEST,698
15206,48,37,LOW,WEST,624
15207,43,86,MID,MIDWEST,599
15208,51,111,MID,WEST,791
15209,44,34,LOW,WEST,734
15210,69,81,LOW,SOUTH,751
15211,21,2,LOW,NORTHEAST,688
15212,74,67,MID,WEST,554
15213,58,118,LOW,SOUTH,697
15214,63,57,HIGH,SOUTH,700
15215,28,76,MID,MIDWEST,662
15216,24,82,MID,SOUTH,659
15217,42,75,HIGH,SOUTH,642
15218,38,82,LOW,SOUTH,713
15219,63,106,MID,SOUTH,672
15220,69,1,LOW,MIDWEST,649
15221,44,106,MID,WEST,577
15222,62,108,LOW,WEST,740
15223,24,108,HIGH,SOUTH,850
15224,61,44,MID,WEST,445
15225,26,69,MID,WEST,581
15226,57,42,HIGH,MIDWEST,788
15227,41,100,LOW,MIDWEST,447
15228,43,48,HIGH,MIDWEST,620
15229,35,37,MID,WEST,616
15230,42,82,MID,SOUTH,574
15231,68,5,MID,NORTHEAST,669
15232,64,45,HIGH,WEST,746
15233,39,24,HIGH,NORTHEAST,674
15234,36,44,MID,MIDWEST,609
15235,48,53,MID,WEST,632
15236,57,7,HIGH,SOUTH,673
15237,30,103,MID,SOUTH,730
15238,60,49,HIGH,WEST,668
15239,72,43,MID,WEST,637
15240,66,17,LOW,SOUTH,650
15241,50,119,HIGH,WEST,657
15242,38,102,MID,SOUTH,672
15243,38,57,LOW,MIDWEST,712
15244,61,40,LOW,WEST,501
15245,45,56,LOW,MIDWEST,603
15246,26,115,MID,SOUTH,599
15247,57,26,MID,WEST,677
15248,28,82,HIGH,SOUTH,671
15249,74,108,LOW,WEST,640
15250,43,90,LOW,MIDWEST,632
15251,39,104,LOW,MIDWEST,686
15252,23,113,MID,MIDWEST,643
15253,30,7,HIGH,SOUTH,605
15254,72,28,HIGH,WEST,640
15255,50,17,LOW,WEST,644
15256,69,68,MID,NORTHEAST,677
15257,72,48,MID,SOUTH,738
15258,23,4,HIGH,NORTHEAST,850
